prev_index;exer;ndept;COMPTE_T;ident;lbudg;COMPTE;value;remboursement
383;2016;042;75;22420001400013;DEP LOIRE;7588;880969.59;True
384;2016;042;76;22420001400013;DEP LOIRE;7688;187930.5;True
385;2016;042;77;22420001400013;DEP LOIRE;7718;1536103.07;True
386;2016;043;10;22430001200016;DEP HAUTE-LOIRE;1068;21794778.24;True
387;2016;043;13;22430001200016;DEP HAUTE-LOIRE;1341;2361045.92;True
388;2016;043;16;22430001200016;DEP HAUTE-LOIRE;16441;0.0;True
389;2016;043;70;22430001200016;DEP HAUTE-LOIRE;70878;114864.74;True
390;2016;043;73;22430001200016;DEP HAUTE-LOIRE;7322;210274.95;True
391;2016;043;74;22430001200016;DEP HAUTE-LOIRE;7482;13395.0;True
392;2016;043;75;22430001200016;DEP HAUTE-LOIRE;7588;1091.0;True
393;2016;043;76;22430001200016;DEP HAUTE-LOIRE;7688;8025.0;True
394;2016;043;77;22430001200016;DEP HAUTE-LOIRE;777;0.0;True
395;2016;044;10;22440002800011;DEP LOIRE-ATLANTIQUE;1068;6888033.13;True
396;2016;044;13;22440002800011;DEP LOIRE-ATLANTIQUE;13272;279021.16;True
397;2016;044;16;22440002800011;DEP LOIRE-ATLANTIQUE;16449;11000004.0;True
398;2016;044;70;22440002800011;DEP LOIRE-ATLANTIQUE;7083;49866.74;True
399;2016;044;73;22440002800011;DEP LOIRE-ATLANTIQUE;7398;0.0;True
400;2016;044;74;22440002800011;DEP LOIRE-ATLANTIQUE;7482;118185.0;True
401;2016;044;75;22440002800011;DEP LOIRE-ATLANTIQUE;7588;1147648.62;True
402;2016;044;76;22440002800011;DEP LOIRE-ATLANTIQUE;7621;758.58;True
403;2016;044;77;22440002800011;DEP LOIRE-ATLANTIQUE;777;0.0;True
404;2016;045;10;22450001700013;DEP LOIRET;1068;46207893.0;True
405;2016;045;13;22450001700013;DEP LOIRET;1341;31874.78;True
406;2016;045;16;22450001700013;DEP LOIRET;165;0.0;True
407;2016;045;70;22450001700013;DEP LOIRET;70848;38502.8;True
408;2016;045;73;22450001700013;DEP LOIRET;7398;0.0;True
409;2016;045;74;22450001700013;DEP LOIRET;7482;44461.0;True
410;2016;045;75;22450001700013;DEP LOIRET;7588;3203460.67;True
411;2016;045;76;22450001700013;DEP LOIRET;7621;19333.18;True
412;2016;045;77;22450001700013;DEP LOIRET;7718;779529.13;True
413;2016;046;10;22460001500511;DEP LOT;1068;10186876.55;True
414;2016;046;13;22460001500511;DEP LOT;13272;0.0;True
415;2016;046;16;22460001500511;DEP LOT;16441;0.0;True
416;2016;046;70;22460001500511;DEP LOT;70878;44172.7;True
417;2016;046;73;22460001500511;DEP LOT;7322;140135.94;True
418;2016;046;74;22460001500511;DEP LOT;7461;1590354.84;True
419;2016;046;75;22460001500511;DEP LOT;7588;113401.67;True
420;2016;046;76;22460001500511;DEP LOT;7688;27840.07;True
421;2016;046;77;22460001500511;DEP LOT;7718;6.47;True
422;2016;047;10;22470001300424;DEP LOT-ET-GARONNE;1068;3307612.36;True
423;2016;047;13;22470001300424;DEP LOT-ET-GARONNE;13272;174010.49;True
424;2016;047;16;22470001300424;DEP LOT-ET-GARONNE;16441;0.0;True
425;2016;047;70;22470001300424;DEP LOT-ET-GARONNE;70323;360226.89;True
426;2016;047;73;22470001300424;DEP LOT-ET-GARONNE;7398;0.0;True
427;2016;047;74;22470001300424;DEP LOT-ET-GARONNE;7482;20228.0;True
428;2016;047;75;22470001300424;DEP LOT-ET-GARONNE;7588;12525.48;True
429;2016;047;76;22470001300424;DEP LOT-ET-GARONNE;7688;20137.58;True
430;2016;047;77;22470001300424;DEP LOT-ET-GARONNE;7718;181939.83;True
431;2016;048;10;22480001100013;DEP LOZERE;1068;4441163.43;True
432;2016;048;13;22480001100013;DEP LOZERE;13272;0.0;True
433;2016;048;16;22480001100013;DEP LOZERE;16441;1000000.0;True
434;2016;048;70;22480001100013;DEP LOZERE;70848;511469.65;True
435;2016;048;73;22480001100013;DEP LOZERE;7322;20287.95;True
436;2016;048;74;22480001100013;DEP LOZERE;7461;1543322.0;True
437;2016;048;75;22480001100013;DEP LOZERE;7588;45.46;True
438;2016;048;76;22480001100013;DEP LOZERE;761;4580.31;True
439;2016;048;77;22480001100013;DEP LOZERE;7718;2852.66;True
440;2016;049;10;22490001900015;DEP MAINE ET LOIRE;1068;6108800.44;True
441;2016;049;13;22490001900015;DEP MAINE ET LOIRE;13272;0.0;True
442;2016;049;16;22490001900015;DEP MAINE ET LOIRE;16449;18800000.0;True
443;2016;049;70;22490001900015;DEP MAINE ET LOIRE;7083;254.61;True
444;2016;049;73;22490001900015;DEP MAINE ET LOIRE;7398;0.0;True
445;2016;049;74;22490001900015;DEP MAINE ET LOIRE;7482;52447.0;True
446;2016;049;75;22490001900015;DEP MAINE ET LOIRE;7588;500818.45;True
447;2016;049;76;22490001900015;DEP MAINE ET LOIRE;7688;30471.57;True
448;2016;049;77;22490001900015;DEP MAINE ET LOIRE;7718;11391.75;True
449;2016;050;10;22500502400081;DEP MANCHE;1068;38713119.17;True
450;2016;050;13;22500502400081;DEP MANCHE;1341;0.0;True
451;2016;050;16;22500502400081;DEP MANCHE;16311;0.0;True
452;2016;050;70;22500502400081;DEP MANCHE;7083;14316.49;True
453;2016;050;73;22500502400081;DEP MANCHE;7398;0.0;True
454;2016;050;74;22500502400081;DEP MANCHE;7482;104844.0;True
455;2016;050;75;22500502400081;DEP MANCHE;7588;366174.85;True
456;2016;050;76;22500502400081;DEP MANCHE;761;57898.94;True
457;2016;050;77;22500502400081;DEP MANCHE;7718;235662.71;True
458;2016;051;10;22510001500018;DEP MARNE;1068;7020895.04;True
459;2016;051;13;22510001500018;DEP MARNE;1341;968069.78;True
460;2016;051;16;22510001500018;DEP MARNE;16449;5423792.75;True
461;2016;051;70;22510001500018;DEP MARNE;7083;37757.5;True
462;2016;051;73;22510001500018;DEP MARNE;7398;0.0;True
463;2016;051;74;22510001500018;DEP MARNE;7482;172113.0;True
464;2016;051;75;22510001500018;DEP MARNE;7588;99913.32;True
465;2016;051;76;22510001500018;DEP MARNE;764;5718.22;True
466;2016;051;77;22510001500018;DEP MARNE;7718;3511.0;True
467;2016;052;10;22520001300012;DEP HAUTE-MARNE;1068;9988572.53;True
468;2016;052;13;22520001300012;DEP HAUTE-MARNE;1341;2003891.0;True
469;2016;052;16;22520001300012;DEP HAUTE-MARNE;16441;0.0;True
470;2016;052;70;22520001300012;DEP HAUTE-MARNE;7083;3776.93;True
471;2016;052;73;22520001300012;DEP HAUTE-MARNE;7398;0.0;True
472;2016;052;74;22520001300012;DEP HAUTE-MARNE;7482;9268.0;True
473;2016;052;75;22520001300012;DEP HAUTE-MARNE;7588;228223.98;True
474;2016;052;76;22520001300012;DEP HAUTE-MARNE;761;2697.27;True
475;2016;052;77;22520001300012;DEP HAUTE-MARNE;7718;138082.98;True
476;2016;053;10;22530001100015;DEP MAYENNE;1068;10070848.72;True
477;2016;053;13;22530001100015;DEP MAYENNE;1313;0.0;True
478;2016;053;16;22530001100015;DEP MAYENNE;16449;6770832.029999999;True
479;2016;053;70;22530001100015;DEP MAYENNE;7083;53325.05;True
480;2016;053;73;22530001100015;DEP MAYENNE;7322;208986.45;True
481;2016;053;74;22530001100015;DEP MAYENNE;7482;19972.0;True
482;2016;053;75;22530001100015;DEP MAYENNE;7588;158745.33;True
483;2016;053;77;22530001100015;DEP MAYENNE;7718;908.64;True
484;2016;054;10;22540001900785;DEP MEURTHE-ET-MOSELLE;1068;60193600.0;True
485;2016;054;13;22540001900785;DEP MEURTHE-ET-MOSELLE;1341;656177.0;True
486;2016;054;16;22540001900785;DEP MEURTHE-ET-MOSELLE;1641;0.0;True
487;2016;054;70;22540001900785;DEP MEURTHE-ET-MOSELLE;7083;6190.03;True
488;2016;054;73;22540001900785;DEP MEURTHE-ET-MOSELLE;7351;6034156.04;True
489;2016;054;74;22540001900785;DEP MEURTHE-ET-MOSELLE;7482;33555.0;True
490;2016;054;75;22540001900785;DEP MEURTHE-ET-MOSELLE;7588;400475.12;True
491;2016;054;76;22540001900785;DEP MEURTHE-ET-MOSELLE;7688;8002.75;True
492;2016;054;77;22540001900785;DEP MEURTHE-ET-MOSELLE;7718;1618111.59;True
493;2016;055;10;22550001600152;DEP MEUSE;1068;8941271.42;True
494;2016;055;13;22550001600152;DEP MEUSE;1341;1280229.0;True
495;2016;055;16;22550001600152;DEP MEUSE;16449;19450979.85;True
496;2016;055;70;22550001600152;DEP MEUSE;7083;64133.48;True
497;2016;055;73;22550001600152;DEP MEUSE;7398;0.0;True
498;2016;055;74;22550001600152;DEP MEUSE;7482;8935.0;True
499;2016;055;75;22550001600152;DEP MEUSE;7588;349950.09;True
500;2016;055;76;22550001600152;DEP MEUSE;7688;1362066.41;True
501;2016;055;77;22550001600152;DEP MEUSE;7718;41355.71;True
502;2016;056;10;22560001400016;DEP MORBIHAN;1068;38495579.55;True
503;2016;056;13;22560001400016;DEP MORBIHAN;1341;3137717.0;True
504;2016;056;16;22560001400016;DEP MORBIHAN;165;0.0;True
505;2016;056;70;22560001400016;DEP MORBIHAN;70848;770924.6;True
506;2016;056;73;22560001400016;DEP MORBIHAN;7398;0.0;True
507;2016;056;74;22560001400016;DEP MORBIHAN;7482;62500.0;True
508;2016;056;75;22560001400016;DEP MORBIHAN;7588;430599.45;True
509;2016;056;76;22560001400016;DEP MORBIHAN;7688;206692.57;True
510;2016;056;77;22560001400016;DEP MORBIHAN;7718;625655.69;True
511;2016;057;10;22570001200019;DEP MOSELLE;1068;0.0;True
512;2016;057;13;22570001200019;DEP MOSELLE;1341;355023.52;True
513;2016;057;16;22570001200019;DEP MOSELLE;16449;70624615.68;True
514;2016;057;70;22570001200019;DEP MOSELLE;7083;2000.0;True
515;2016;057;73;22570001200019;DEP MOSELLE;7322;1111239.58;True
516;2016;057;74;22570001200019;DEP MOSELLE;7482;39252.0;True
517;2016;057;75;22570001200019;DEP MOSELLE;7588;1051.41;True
518;2016;057;76;22570001200019;DEP MOSELLE;7621;14207.87;True
519;2016;057;77;22570001200019;DEP MOSELLE;7718;139449.13;True
520;2016;058;10;22580001000012;DEP NIEVRE;1068;5058805.37;True
521;2016;058;13;22580001000012;DEP NIEVRE;13272;0.0;True
522;2016;058;16;22580001000012;DEP NIEVRE;16449;12743171.02;True
523;2016;058;70;22580001000012;DEP NIEVRE;7083;15760.09;True
524;2016;058;73;22580001000012;DEP NIEVRE;7398;0.0;True
525;2016;058;74;22580001000012;DEP NIEVRE;7478222;20000.0;True
526;2016;058;75;22580001000012;DEP NIEVRE;7588;117331.58;True
527;2016;058;76;22580001000012;DEP NIEVRE;766;29.97;True
528;2016;058;77;22580001000012;DEP NIEVRE;7718;197.28;True
529;2016;059;10;22590001801244;DEP NORD;1068;19695334.8;True
530;2016;059;13;22590001801244;DEP NORD;13272;899126.63;True
531;2016;059;16;22590001801244;DEP NORD;165;0.0;True
532;2016;059;70;22590001801244;DEP NORD;70848;2198500.91;True
533;2016;059;73;22590001801244;DEP NORD;7351;22879558.63;True
534;2016;059;74;22590001801244;DEP NORD;7482;108962.0;True
535;2016;059;75;22590001801244;DEP NORD;7588;710208.31;True
536;2016;059;76;22590001801244;DEP NORD;7688;1179.94;True
537;2016;059;77;22590001801244;DEP NORD;7718;3494101.17;True
538;2016;060;10;22600001600403;DEP OISE;1068;1987611.68;True
539;2016;060;13;22600001600403;DEP OISE;1341;152934.99;True
540;2016;060;16;22600001600403;DEP OISE;16449;22968957.44;True
541;2016;060;70;22600001600403;DEP OISE;7083;400.0;True
542;2016;060;73;22600001600403;DEP OISE;7398;0.0;True
543;2016;060;74;22600001600403;DEP OISE;7482;44638.0;True
544;2016;060;75;22600001600403;DEP OISE;7588;3620551.58;True
545;2016;060;76;22600001600403;DEP OISE;7688;403.83;True
546;2016;060;77;22600001600403;DEP OISE;7718;3499553.61;True
547;2016;061;10;22610001400134;DEP ORNE;1068;15660849.27;True
548;2016;061;13;22610001400134;DEP ORNE;1341;1892827.91;True
549;2016;061;16;22610001400134;DEP ORNE;16449;28015875.0;True
550;2016;061;70;22610001400134;DEP ORNE;70848;2796456.25;True
551;2016;061;73;22610001400134;DEP ORNE;7398;0.0;True
552;2016;061;74;22610001400134;DEP ORNE;7461;3038363.0;True
553;2016;061;75;22610001400134;DEP ORNE;7588;22115.89;True
554;2016;061;76;22610001400134;DEP ORNE;761;52791.19;True
555;2016;061;77;22610001400134;DEP ORNE;777;0.0;True
556;2016;062;10;22620001200012;DEP PAS-DE-CALAIS;1068;29347739.78;True
557;2016;062;13;22620001200012;DEP PAS-DE-CALAIS;1341;1319060.5;True
558;2016;062;16;22620001200012;DEP PAS-DE-CALAIS;16449;105333335.0;True
559;2016;062;70;22620001200012;DEP PAS-DE-CALAIS;7083;24425.38;True
560;2016;062;73;22620001200012;DEP PAS-DE-CALAIS;7398;0.0;True
561;2016;062;74;22620001200012;DEP PAS-DE-CALAIS;7482;78923.0;True
562;2016;062;75;22620001200012;DEP PAS-DE-CALAIS;7588;35653.06;True
563;2016;062;76;22620001200012;DEP PAS-DE-CALAIS;7621;45308.7;True
564;2016;062;77;22620001200012;DEP PAS-DE-CALAIS;7718;692795.03;True
565;2016;063;10;22630001000015;DEP PUY-DE-DOME;1068;25432721.35;True
566;2016;063;13;22630001000015;DEP PUY-DE-DOME;1341;506931.0;True
567;2016;063;16;22630001000015;DEP PUY-DE-DOME;16449;21422000.0;True
568;2016;063;70;22630001000015;DEP PUY-DE-DOME;70848;1625895.31;True
569;2016;063;73;22630001000015;DEP PUY-DE-DOME;7322;652928.08;True
570;2016;063;74;22630001000015;DEP PUY-DE-DOME;7482;53797.0;True
571;2016;063;75;22630001000015;DEP PUY-DE-DOME;7588;1495691.37;True
572;2016;063;76;22630001000015;DEP PUY-DE-DOME;7688;129128.89;True
573;2016;063;77;22630001000015;DEP PUY-DE-DOME;7718;74424.79;True
574;2016;064;10;22640001800876;DEP PYRENEES-ATLANTIQUES;1068;12941118.63;True
575;2016;064;13;22640001800876;DEP PYRENEES-ATLANTIQUES;1341;3327109.0;True
576;2016;064;16;22640001800876;DEP PYRENEES-ATLANTIQUES;16441;0.0;True
577;2016;064;70;22640001800876;DEP PYRENEES-ATLANTIQUES;7083;34953.84;True
578;2016;064;73;22640001800876;DEP PYRENEES-ATLANTIQUES;7398;0.0;True
579;2016;064;74;22640001800876;DEP PYRENEES-ATLANTIQUES;7478222;3000.0;True
580;2016;064;75;22640001800876;DEP PYRENEES-ATLANTIQUES;7588;116721.72;True
581;2016;064;76;22640001800876;DEP PYRENEES-ATLANTIQUES;761;0.41;True
582;2016;064;77;22640001800876;DEP PYRENEES-ATLANTIQUES;7718;538313.95;True
583;2016;065;10;22650001500012;DEP HAUTES-PYRENEES;1068;20399361.91;True
584;2016;065;13;22650001500012;DEP HAUTES-PYRENEES;1341;561154.12;True
585;2016;065;16;22650001500012;DEP HAUTES-PYRENEES;16449;17163810.68;True
586;2016;065;70;22650001500012;DEP HAUTES-PYRENEES;70848;625123.09;True
587;2016;065;73;22650001500012;DEP HAUTES-PYRENEES;7322;188245.82;True
588;2016;065;74;22650001500012;DEP HAUTES-PYRENEES;7482;15963.0;True
589;2016;065;75;22650001500012;DEP HAUTES-PYRENEES;7588;3336.45;True
590;2016;065;76;22650001500012;DEP HAUTES-PYRENEES;7688;4001.54;True
591;2016;065;77;22650001500012;DEP HAUTES-PYRENEES;7718;83571.98;True
592;2016;066;10;22660001300016;DEP PYRENEES-ORIENTALES;1068;30582353.98;True
593;2016;066;13;22660001300016;DEP PYRENEES-ORIENTALES;13272;0.0;True
594;2016;066;16;22660001300016;DEP PYRENEES-ORIENTALES;16449;406666.62;True
595;2016;066;70;22660001300016;DEP PYRENEES-ORIENTALES;7083;23201.74;True
596;2016;066;73;22660001300016;DEP PYRENEES-ORIENTALES;7322;396905.36;True
597;2016;066;74;22660001300016;DEP PYRENEES-ORIENTALES;7482;46864.0;True
598;2016;066;75;22660001300016;DEP PYRENEES-ORIENTALES;7588;113.5;True
599;2016;066;76;22660001300016;DEP PYRENEES-ORIENTALES;7688;17806.75;True
600;2016;066;77;22660001300016;DEP PYRENEES-ORIENTALES;7718;3556656.84;True
601;2016;067;10;22670001100019;DEP BAS RHIN;1068;37795876.71;True
602;2016;067;13;22670001100019;DEP BAS RHIN;13272;0.0;True
603;2016;067;16;22670001100019;DEP BAS RHIN;16449;10666667.0;True
604;2016;067;70;22670001100019;DEP BAS RHIN;7083;15.24;True
605;2016;067;73;22670001100019;DEP BAS RHIN;7398;0.0;True
606;2016;067;74;22670001100019;DEP BAS RHIN;7478222;58600.0;True
607;2016;067;75;22670001100019;DEP BAS RHIN;7588;908039.48;True
608;2016;067;76;22670001100019;DEP BAS RHIN;7621;7051.72;True
609;2016;067;77;22670001100019;DEP BAS RHIN;7718;46323.23;True
610;2016;068;10;22680001900227;DEP HAUT-RHIN;1068;66015637.37;True
611;2016;068;13;22680001900227;DEP HAUT-RHIN;1341;920934.87;True
612;2016;068;16;22680001900227;DEP HAUT-RHIN;165;0.0;True
613;2016;068;70;22680001900227;DEP HAUT-RHIN;7083;76.69;True
614;2016;068;73;22680001900227;DEP HAUT-RHIN;7322;702796.17;True
615;2016;068;74;22680001900227;DEP HAUT-RHIN;7482;41613.0;True
616;2016;068;75;22680001900227;DEP HAUT-RHIN;7588;1844822.27;True
617;2016;068;76;22680001900227;DEP HAUT-RHIN;761;111852.92;True
618;2016;068;77;22680001900227;DEP HAUT-RHIN;7718;27945.27;True
619;2016;069;10;22690001700014;DEP RHONE;1068;14213649.61;True
620;2016;069;13;22690001700014;DEP RHONE;1341;118069.0;True
621;2016;069;16;22690001700014;DEP RHONE;16449;31173266.23;True
622;2016;069;70;22690001700014;DEP RHONE;7083;1367.63;True
623;2016;069;73;22690001700014;DEP RHONE;7398;0.0;True
624;2016;069;74;22690001700014;DEP RHONE;7482;36197.0;True
625;2016;069;75;22690001700014;DEP RHONE;7588;8313889.71;True
626;2016;069;76;22690001700014;DEP RHONE;7688;1189675.27;True
627;2016;069;77;22690001700014;DEP RHONE;7718;427.2;True
628;2016;070;10;22700001500015;DEP HAUTE-SAONE;1068;15533091.57;True
629;2016;070;13;22700001500015;DEP HAUTE-SAONE;1341;0.0;True
630;2016;070;16;22700001500015;DEP HAUTE-SAONE;16449;11035836.72;True
631;2016;070;70;22700001500015;DEP HAUTE-SAONE;7083;240.0;True
632;2016;070;73;22700001500015;DEP HAUTE-SAONE;7351;2464182.78;True
633;2016;070;74;22700001500015;DEP HAUTE-SAONE;7482;9580.0;True
634;2016;070;75;22700001500015;DEP HAUTE-SAONE;7588;424751.48;True
635;2016;070;76;22700001500015;DEP HAUTE-SAONE;7621;420.61;True
636;2016;070;77;22700001500015;DEP HAUTE-SAONE;7718;5270.48;True
637;2016;071;10;22710001300688;DEP SAONE-ET-LOIRE;1068;13006507.25;True
638;2016;071;13;22710001300688;DEP SAONE-ET-LOIRE;13272;0.0;True
639;2016;071;16;22710001300688;DEP SAONE-ET-LOIRE;16449;36739791.75;True
640;2016;071;70;22710001300688;DEP SAONE-ET-LOIRE;70848;82168.57;True
641;2016;071;73;22710001300688;DEP SAONE-ET-LOIRE;7398;0.0;True
642;2016;071;74;22710001300688;DEP SAONE-ET-LOIRE;7482;997424.17;True
643;2016;071;75;22710001300688;DEP SAONE-ET-LOIRE;7588;72709.97;True
644;2016;071;76;22710001300688;DEP SAONE-ET-LOIRE;761;748754.82;True
645;2016;071;77;22710001300688;DEP SAONE-ET-LOIRE;7718;1148086.32;True
646;2016;072;10;22720002900014;DEP SARTHE;1068;29539117.94;True
647;2016;072;13;22720002900014;DEP SARTHE;1341;0.0;True
648;2016;072;16;22720002900014;DEP SARTHE;16449;4297254.23;True
649;2016;072;70;22720002900014;DEP SARTHE;7083;1139550.58;True
650;2016;072;73;22720002900014;DEP SARTHE;7322;554071.88;True
651;2016;072;74;22720002900014;DEP SARTHE;7482;34526.0;True
652;2016;072;75;22720002900014;DEP SARTHE;7588;212842.68;True
653;2016;072;76;22720002900014;DEP SARTHE;7688;3511.53;True
654;2016;072;77;22720002900014;DEP SARTHE;7718;35242.39;True
655;2016;073;10;22730001900014;DEP SAVOIE;1068;14197071.88;True
656;2016;073;13;22730001900014;DEP SAVOIE;1341;0.0;True
657;2016;073;16;22730001900014;DEP SAVOIE;16449;37065395.54;True
658;2016;073;70;22730001900014;DEP SAVOIE;70878;527905.65;True
659;2016;073;73;22730001900014;DEP SAVOIE;7322;992487.3;True
660;2016;073;74;22730001900014;DEP SAVOIE;7482;61651.0;True
661;2016;073;75;22730001900014;DEP SAVOIE;7588;2559871.57;True
662;2016;073;76;22730001900014;DEP SAVOIE;7621;801952.82;True
663;2016;073;77;22730001900014;DEP SAVOIE;7718;599138.79;True
664;2016;074;10;22740001700074;DEP HAUTE-SAVOIE;1068;116419728.9;True
665;2016;074;13;22740001700074;DEP HAUTE-SAVOIE;1341;2060513.0;True
666;2016;074;16;22740001700074;DEP HAUTE-SAVOIE;16449;6000000.0;True
667;2016;074;70;22740001700074;DEP HAUTE-SAVOIE;7083;28895.07;True
668;2016;074;73;22740001700074;DEP HAUTE-SAVOIE;7398;0.0;True
669;2016;074;74;22740001700074;DEP HAUTE-SAVOIE;7482;185458.0;True
670;2016;074;75;22740001700074;DEP HAUTE-SAVOIE;7588;349267.88;True
671;2016;074;76;22740001700074;DEP HAUTE-SAVOIE;7621;4139876.05;True
672;2016;074;77;22740001700074;DEP HAUTE-SAVOIE;7718;12538466.0;True
673;2016;075;10;22750005500016;DEP PARIS;1068;44313382.71;True
674;2016;075;13;22750005500016;DEP PARIS;1313;0.0;True
675;2016;075;16;22750005500016;DEP PARIS;1641;0.0;True
676;2016;075;70;22750005500016;DEP PARIS;7083;3048.78;True
677;2016;075;73;22750005500016;DEP PARIS;7398;0.0;True
678;2016;075;74;22750005500016;DEP PARIS;7482;592763.0;True
679;2016;075;75;22750005500016;DEP PARIS;7588;2423645.08;True
680;2016;075;76;22750005500016;DEP PARIS;7621;41442.02;True
681;2016;075;77;22750005500016;DEP PARIS;7718;322806.87;True
682;2016;076;10;22760540900019;DEP SEINE-MARITIME;1068;66052195.48;True
683;2016;076;13;22760540900019;DEP SEINE-MARITIME;1341;155838.0;True
684;2016;076;16;22760540900019;DEP SEINE-MARITIME;16441;0.0;True
685;2016;076;70;22760540900019;DEP SEINE-MARITIME;7083;86017.66;True
686;2016;076;73;22760540900019;DEP SEINE-MARITIME;7398;0.0;True
687;2016;076;74;22760540900019;DEP SEINE-MARITIME;7461;8539201.0;True
688;2016;076;75;22760540900019;DEP SEINE-MARITIME;7588;3248597.18;True
689;2016;076;76;22760540900019;DEP SEINE-MARITIME;7688;1849109.03;True
690;2016;076;77;22760540900019;DEP SEINE-MARITIME;7718;73641.12;True
691;2016;077;10;22770001000019;DEP SEINE-ET-MARNE;1068;42344747.71;True
692;2016;077;13;22770001000019;DEP SEINE-ET-MARNE;1341;2161250.29;True
693;2016;077;16;22770001000019;DEP SEINE-ET-MARNE;16449;24373174.65;True
694;2016;077;70;22770001000019;DEP SEINE-ET-MARNE;7083;1833.75;True
695;2016;077;73;22770001000019;DEP SEINE-ET-MARNE;7398;0.0;True
696;2016;077;74;22770001000019;DEP SEINE-ET-MARNE;7482;82583.0;True
697;2016;077;75;22770001000019;DEP SEINE-ET-MARNE;7588;5704.81;True
698;2016;077;76;22770001000019;DEP SEINE-ET-MARNE;7621;49746.93;True
699;2016;077;77;22770001000019;DEP SEINE-ET-MARNE;7718;2043367.21;True
700;2016;078;10;22780646000019;DEP YVELINES;1068;17709523.75;True
701;2016;078;13;22780646000019;DEP YVELINES;1341;983302.9;True
702;2016;078;16;22780646000019;DEP YVELINES;16449;0.0;True
703;2016;078;70;22780646000019;DEP YVELINES;7083;40432.9;True
704;2016;078;73;22780646000019;DEP YVELINES;7398;0.0;True
705;2016;078;74;22780646000019;DEP YVELINES;7482;92341.0;True
706;2016;078;75;22780646000019;DEP YVELINES;7588;51754.05;True
707;2016;078;76;22780646000019;DEP YVELINES;761;26.18;True
708;2016;078;77;22780646000019;DEP YVELINES;7718;35650.0;True
709;2016;079;10;22790001600352;CONSEIL DEPARTEMENTAL;1068;3000000.0;True
710;2016;079;13;22790001600352;CONSEIL DEPARTEMENTAL;1341;0.0;True
711;2016;079;16;22790001600352;CONSEIL DEPARTEMENTAL;16449;9954387.59;True
712;2016;079;70;22790001600352;CONSEIL DEPARTEMENTAL;7083;765.19;True
713;2016;079;73;22790001600352;CONSEIL DEPARTEMENTAL;7322;310051.02;True
714;2016;079;74;22790001600352;CONSEIL DEPARTEMENTAL;7482;36392.0;True
715;2016;079;75;22790001600352;CONSEIL DEPARTEMENTAL;7588;957915.45;True
716;2016;079;76;22790001600352;CONSEIL DEPARTEMENTAL;7688;7683.33;True
717;2016;079;77;22790001600352;CONSEIL DEPARTEMENTAL;7718;121226.43;True
718;2016;080;10;22800001400016;DEP SOMME;1068;10126766.51;True
719;2016;080;13;22800001400016;DEP SOMME;1341;296547.48;True
720;2016;080;16;22800001400016;DEP SOMME;16311;0.0;True
721;2016;080;70;22800001400016;DEP SOMME;7083;514.64;True
722;2016;080;73;22800001400016;DEP SOMME;7322;318487.15;True
723;2016;080;74;22800001400016;DEP SOMME;7482;35428.0;True
724;2016;080;75;22800001400016;DEP SOMME;7588;567290.17;True
725;2016;080;76;22800001400016;DEP SOMME;761;6.3;True
726;2016;080;77;22800001400016;DEP SOMME;7718;2675.0;True
727;2016;081;10;22810001200019;DEP TARN;1068;17849495.73;True
728;2016;081;13;22810001200019;DEP TARN;1341;834092.0;True
729;2016;081;16;22810001200019;DEP TARN;16441;9500000.0;True
730;2016;081;70;22810001200019;DEP TARN;70878;118566.72;True
731;2016;081;73;22810001200019;DEP TARN;7351;4470918.12;True
732;2016;081;74;22810001200019;DEP TARN;7461;2303866.0;True
733;2016;081;75;22810001200019;DEP TARN;7588;1320736.93;True
734;2016;081;76;22810001200019;DEP TARN;7688;15.0;True
735;2016;081;77;22810001200019;DEP TARN;7718;94.27;True
736;2016;082;10;22820001000012;DEP TARN-ET-GARONNE;1068;11619519.55;True
737;2016;082;13;22820001000012;DEP TARN-ET-GARONNE;1341;3797.0;True
738;2016;082;16;22820001000012;DEP TARN-ET-GARONNE;165;0.0;True
739;2016;082;70;22820001000012;DEP TARN-ET-GARONNE;7083;32380.0;True
740;2016;082;73;22820001000012;DEP TARN-ET-GARONNE;7398;0.0;True
741;2016;082;74;22820001000012;DEP TARN-ET-GARONNE;7461;1652594.0;True
742;2016;082;75;22820001000012;DEP TARN-ET-GARONNE;7588;276861.76;True
743;2016;082;76;22820001000012;DEP TARN-ET-GARONNE;764;3.15;True
744;2016;082;77;22820001000012;DEP TARN-ET-GARONNE;7718;265919.24;True
745;2016;083;10;22830001800113;DEP VAR;1068;23378779.05;True
746;2016;083;13;22830001800113;DEP VAR;13272;0.0;True
747;2016;083;16;22830001800113;DEP VAR;165;0.0;True
748;2016;083;70;22830001800113;DEP VAR;7083;2899.76;True
749;2016;083;73;22830001800113;DEP VAR;7398;0.0;True
750;2016;083;74;22830001800113;DEP VAR;7482;116060.0;True
751;2016;083;75;22830001800113;DEP VAR;7588;2063737.07;True
752;2016;083;76;22830001800113;DEP VAR;761;3839.15;True
753;2016;083;77;22830001800113;DEP VAR;7718;1036835.49;True
754;2016;084;10;22840001600017;DEP VAUCLUSE;1068;7121914.72;True
755;2016;084;13;22840001600017;DEP VAUCLUSE;1341;495153.83;True
756;2016;084;16;22840001600017;DEP VAUCLUSE;16449;13701336.92;True
757;2016;084;70;22840001600017;DEP VAUCLUSE;70848;197911.63;True
